,currentPage,numberOfPages,totalResults,data,status
49,2,6,273,"{'id': 'TYxY3C', 'name': 'GOLDEN LAGER', 'nameDisplay': 'GOLDEN LAGER', 'description': 'Inspired by the European Noble brews, our Golden lager has an aroma of Noble hops and fresh Pilsner malts. Our Golden has a creamy head, brilliant clarity, a flavor that is malty, balanced, and crisp.', 'abv': '3.5', 'ibu': '25', 'srmId': 6, 'availableId': 1, 'styleId': 36, 'isOrganic': 'Y', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/TYxY3C/upload_KJJmMb-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/TYxY3C/upload_KJJmMb-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/TYxY3C/upload_KJJmMb-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'originalGravity': '1.044', 'createDate': '2015-05-12 15:33:19', 'updateDate': '2017-08-30 17:28:11', 'srm': {'id': 6, 'name': '6', 'hex': 'F8A600'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 36, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Golden or Blonde Ale', 'shortName': 'Blonde', 'description': 'Golden or Blonde ales are straw to golden blonde in color. They have a crisp, dry palate, light to medium body, and light malt sweetness. Low to medium hop aroma may be present but does not dominate. Bitterness is low to medium. Fruity esters may be perceived but do not predominate. Diacetyl should not be perceived. Chill haze should be absent.', 'ibuMin': '15', 'ibuMax': '25', 'abvMin': '4', 'abvMax': '5', 'srmMin': '3', 'srmMax': '7', 'ogMin': '1.045', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:27:26'}}",success
0,3,6,273,"{'id': 'WRBYjP', 'name': 'Green Jack Hybrid Bitter', 'nameDisplay': 'Green Jack Hybrid Bitter', 'description': 'A traditional English bitter using predominantly Maris Otter malt and crystal malt for complexity. The hops are American grown versions of the well-known English varieties, Golding and Styrian Golding.', 'abv': '3.5', 'availableId': 1, 'styleId': 3, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/WRBYjP/upload_f0wwUn-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/WRBYjP/upload_f0wwUn-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/WRBYjP/upload_f0wwUn-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'servingTemperature': 'cool', 'servingTemperatureDisplay': 'Cool - (8-12C/45-54F)', 'createDate': '2013-08-01 17:19:19', 'updateDate': '2015-12-17 03:27:54', 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 3, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Ordinary Bitter', 'shortName': 'Bitter', 'description': ""Ordinary bitter is gold to copper colored with medium bitterness, light to medium body, and low to medium residual malt sweetness. Hop flavor and aroma character may be evident at the brewer's discretion. Mild carbonation traditionally characterizes draft-cask versions, but in bottled versions, a slight increase in carbon dioxide content is acceptable. Fruity-ester character and very low diacetyl (butterscotch) character are acceptable in aroma and flavor, but should be minimized in this form of bitter. Chill haze is allowable at cold temperatures. (English and American hop character may be specified in subcategories.)"", 'ibuMin': '20', 'ibuMax': '35', 'abvMin': '3', 'abvMax': '4.1', 'srmMin': '5', 'srmMax': '12', 'ogMin': '1.033', 'fgMin': '1.006', 'fgMax': '1.012', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:18:39'}}",success
1,3,6,273,"{'id': 'lzLTZF', 'name': 'Green Light', 'nameDisplay': 'Green Light', 'description': ""Inspired by the brewery's partnership with Green Light Disc Golf in launching Rapscallion Disc Golf. A light, refreshing ale made with Two Row and White Wheat malts and German Tettnang hops."", 'abv': '3.5', 'styleId': 108, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-06-14 17:40:06', 'updateDate': '2017-06-14 17:40:06', 'style': {'id': 108, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Session Beer', 'shortName': 'Session', 'description': ""Any style of beer can be made lower in strength than described in the classic style guidelines. The goal should be to reach a balance between the style's character and the lower alcohol content. Drinkability is a character in the overall balance of these beers. Beers in this category must not exceed 4.1% alcohol by weight (5.1% alcohol by volume)."", 'ibuMin': '10', 'ibuMax': '30', 'abvMin': '4', 'abvMax': '5.1', 'srmMin': '2', 'srmMax': '2', 'ogMin': '1.034', 'fgMin': '1.004', 'fgMax': '1.01', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:42:20'}}",success
2,3,6,273,"{'id': '1ujX2M', 'name': 'Grisette', 'nameDisplay': 'Grisette', 'abv': '3.5', 'ibu': '14', 'srmId': 2, 'availableId': 2, 'styleId': 70, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'servingTemperature': 'cold', 'servingTemperatureDisplay': 'Cold - (4-7C/39-45F)', 'originalGravity': '1.032', 'createDate': '2015-06-29 16:22:27', 'updateDate': '2015-06-29 17:11:45', 'srm': {'id': 2, 'name': '2', 'hex': 'FFD878'}, 'available': {'id': 2, 'name': 'Limited', 'description': 'Limited availability.'}, 'style': {'id': 70, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Other Belgian-Style Ales', 'shortName': 'Belgian Ale', 'description': 'Recognizing the uniqueness and traditions of several other styles of Belgian Ales, the beers entered in this category will be assessed on the merits that they do not fit existing style guidelines and information that the brewer provides explaining the history and tradition of the style. Balance of character is a key component when assessing these beers. Barrel or wood-aged entries in competitions may be directed to other categories by competition director. In competitions the brewer must provide the historical or regional tradition of the style, or his interpretation of the style, in order to be assessed properly by the judges.', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:33:05'}}",success
3,3,6,273,"{'id': 'BtyIao', 'name': 'Grodziskie', 'nameDisplay': 'Grodziskie', 'description': 'This is a Polish style of beer that is smoked and made entirely with wheat, yet it maintains an unclouded appearance. Historically a very low ABV beer. There is some bitterness from the use of polish hops. Many identify flavors of Kielbasa and smoked gouda.', 'abv': '3.5', 'styleId': 160, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/BtyIao/upload_1Hg2IF-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/BtyIao/upload_1Hg2IF-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/BtyIao/upload_1Hg2IF-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-01-01 21:41:21', 'updateDate': '2018-03-15 21:16:46', 'style': {'id': 160, 'categoryId': 13, 'category': {'id': 13, 'name': 'Other Origin', 'createDate': '2013-08-10 12:44:20'}, 'name': 'Grodziskie', 'shortName': 'Grodziskie', 'description': 'Grodziskies are straw to golden colored. Chill haze is allowable at cold temperatures. Aroma is dominated by oak smoke notes. Fruity-ester aroma can be low. Diacetyl and DMS aromas should not be perceived. Hop aroma is not perceived to very low European noble hop aroma notes. Distinctive character comes from 100% oak wood smoked wheat malt. Overall balance is a sessionably medium to medium-high assertively oak-smoky malt emphasized beer. Hop flavor is very low to low European noble hop flavor notes. Hop bitterness is medium-low to medium clean hop bitterness. Ale fermentation temperatures are managed to lend a crisp overall flavor impression. Low fruity-ester flavor may be present. Sourness, diacetyl, and DMS should not be perceived on the palate. Grodziskie (also known as Grätzer) is a Polish ale style. Historic versions were most often bottle conditioned to relatively high carbonation levels. Body is low to medium low.', 'ibuMin': '15', 'ibuMax': '25', 'abvMin': '2.1', 'abvMax': '2.9', 'srmMin': '3', 'srmMax': '6', 'ogMin': '1.028', 'ogMax': '1.036', 'fgMin': '1.006', 'fgMax': '1.01', 'createDate': '2013-08-10 12:45:30', 'updateDate': '2015-04-07 17:11:41'}}",success
4,3,6,273,"{'id': '1jyYIv', 'name': 'Guava Passion Berliner', 'nameDisplay': 'Guava Passion Berliner', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-01-31 17:24:45', 'updateDate': '2017-01-31 17:24:45', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
5,3,6,273,"{'id': 'D8716b', 'name': 'Half Man', 'nameDisplay': 'Half Man', 'description': 'The first in our Game of Thrones trilogy of beers, the Half Man is our take on a Belgian Enkel (single ale). A session ale whose character is much more complex than its stature as its mild appearance does not equate to the sinisterly rich malt flavor that plots within', 'abv': '3.5', 'styleId': 108, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-04-24 22:22:29', 'updateDate': '2015-05-28 13:30:31', 'style': {'id': 108, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Session Beer', 'shortName': 'Session', 'description': ""Any style of beer can be made lower in strength than described in the classic style guidelines. The goal should be to reach a balance between the style's character and the lower alcohol content. Drinkability is a character in the overall balance of these beers. Beers in this category must not exceed 4.1% alcohol by weight (5.1% alcohol by volume)."", 'ibuMin': '10', 'ibuMax': '30', 'abvMin': '4', 'abvMax': '5.1', 'srmMin': '2', 'srmMax': '2', 'ogMin': '1.034', 'fgMin': '1.004', 'fgMax': '1.01', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:42:20'}}",success
6,3,6,273,"{'id': 'UwXi8H', 'name': 'Half Wit', 'nameDisplay': 'Half Wit', 'description': 'A blend of our wheat (wit) beer & lemonade, Half Wit is a thirst quenching summer Radler.', 'abv': '3.5', 'ibu': '11', 'glasswareId': 5, 'availableId': 6, 'styleId': 112, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/UwXi8H/upload_6qyrZD-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/UwXi8H/upload_6qyrZD-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/UwXi8H/upload_6qyrZD-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'servingTemperature': 'cold', 'servingTemperatureDisplay': 'Cold - (4-7C/39-45F)', 'createDate': '2018-08-15 17:34:44', 'updateDate': '2018-08-16 17:39:41', 'glass': {'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 6, 'name': 'Summer', 'description': 'Available during the summer months.'}, 'style': {'id': 112, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Light American Wheat Ale or Lager with Yeast', 'shortName': 'Wheat Ale', 'description': 'This beer can be made using either ale or lager yeast. It can be brewed with 30 to 75 percent wheat malt, and hop rates may be low to medium. Hop characters may be light to moderate in bitterness, flavor and aroma. Fruity-estery aroma and flavor are typical but at low levels however, phenolic, clove-like characteristics should not be perceived. Color is usually straw to light amber, and the body should be light to medium in character. Diacetyl should not be perceived. Because this style is served with yeast the character should portray a full yeasty mouthfeel and appear hazy to very cloudy. Chill haze is also acceptable. Yeast flavor and aroma should be low to medium but not overpowering the balance and character of malt and hops. These beers are typically served with the yeast in the bottle, and are cloudy when served.', 'ibuMin': '10', 'ibuMax': '35', 'abvMin': '3.5', 'abvMax': '5.5', 'srmMin': '4', 'srmMax': '10', 'ogMin': '1.036', 'fgMin': '1.006', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:42:48'}}",success
7,3,6,273,"{'id': 'vknR5P', 'name': 'Half-Bite IPA', 'nameDisplay': 'Half-Bite IPA', 'description': 'Introducing our newest canned beer, the first in Kentucky to be available in 12-packs, the Half-Bite IPA!half-bitelogo-01\r\n“Designed to be the younger brother of the West Sixth IPA, the Half-Bite IPA uses the same varieties and quantity of hops as our regular IPA, but contains only half the alcohol – so it’s perfect for summer days and outdoor adventures when you want to have a few”, said one of our co-founders Brady Barlow.\r\n\r\nReflecting on the nature of the beer, it only seemed appropriate the Half-Bite IPA will be canned and sold in 12-pack boxes. We’re really excited to be the first brewery in Kentucky to do this.\r\n\r\nIt’s aggressively hopped with Centennial, Citra and Columbus hops and packs a great bite, earthy bitterness and citrus notes but clocks in at only 3.5% ABV.', 'abv': '3.5', 'styleId': 164, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/vknR5P/upload_BrVnKQ-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/vknR5P/upload_BrVnKQ-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/vknR5P/upload_BrVnKQ-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2016-08-28 20:48:53', 'updateDate': '2016-08-28 20:49:09', 'style': {'id': 164, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Session India Pale Ale', 'shortName': 'Session IPA', 'description': 'Session India Pale Ales are gold to copper. Chill haze is allowable at cold temperatures and hop haze is allowable at any temperature. Fruity-ester aroma is light to moderate. Hop aroma is medium to high with qualities from a wide variety of hops from all over the world. Low to medium maltiness is present. Hop flavor is strong, characterized by flavors from a wide variety of hops. Hop bitterness is medium to high. Fruity-ester flavors are low to moderate. Diacetyl is absent or at very low levels. Body is low to medium.', 'createDate': '2015-04-07 17:07:27'}}",success
8,3,6,273,"{'id': 'zJlG6T', 'name': 'Halfway to Heaven', 'nameDisplay': 'Halfway to Heaven', 'description': 'Auburn/chestnut colour. H2H is well balanced between crisp biscuity maltiness and a citrus and fruit hop character with a hint of bitterness in the finish\r\n\r\nSilver Medal, SIBA S.E. Region Beer Competition 2009', 'abv': '3.5', 'glasswareId': 5, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-01-03 02:43:19', 'updateDate': '2012-03-22 13:05:43', 'glass': {'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}}",success
9,3,6,273,"{'id': '3A1VDO', 'name': 'Hefe Weizen', 'nameDisplay': 'Hefe Weizen', 'description': 'With spring and summer comes wheat.This refreshing gold beer is low in hop bitterness, and has as light malt flavor. German Wheat beers, known for their clove and vanilla flavors, are light and unique. No other beer in the world tastes quite like them. Unfiltered-18 I.B.U.s Saaz', 'abv': '3.5', 'ibu': '18', 'styleId': 48, 'isOrganic': 'Y', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-07-08 20:34:16', 'updateDate': '2015-07-08 20:34:16', 'style': {'id': 48, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'South German-Style Hefeweizen / Hefeweissbier', 'shortName': 'Hefeweizen', 'description': 'The aroma and flavor of a Weissbier with yeast is decidedly fruity and phenolic. The phenolic characteristics are often described as clove-, nutmeg-like, mildly smoke-like or even vanilla-like. Banana-like esters should be present at low to medium-high levels. These beers are made with at least 50 percent malted wheat, and hop rates are quite low. Hop flavor and aroma are absent or present at very low levels. Weissbier is well attenuated and very highly carbonated and a medium to full bodied beer. The color is very pale to pale amber. Because yeast is present, the beer will have yeast flavor and a characteristically fuller mouthfeel and may be appropriately very cloudy. No diacetyl should be perceived.', 'ibuMin': '10', 'ibuMax': '15', 'abvMin': '4.9', 'abvMax': '5.5', 'srmMin': '3', 'srmMax': '9', 'ogMin': '1.047', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:27'}}",success
10,3,6,273,"{'id': 'KpF0Cp', 'name': 'Helmsman', 'nameDisplay': 'Helmsman', 'description': 'An amber coloured ale with a good balanced taste of hops and brewed with a lager yeast to give a smooth finish.', 'abv': '3.5', 'styleId': 1, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/KpF0Cp/upload_wJd3eu-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/KpF0Cp/upload_wJd3eu-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/KpF0Cp/upload_wJd3eu-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2013-06-23 19:19:14', 'updateDate': '2015-12-17 04:15:49', 'style': {'id': 1, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Classic English-Style Pale Ale', 'shortName': 'English Pale', 'description': 'Classic English pale ales are golden to copper colored and display earthy, herbal English-variety hop character. Note that ""earthy, herbal English-variety hop character"" is the perceived end, but may be a result of the skillful use of hops of other national origins. Medium to high hop bitterness, flavor, and aroma should be evident. This medium-bodied pale ale has low to medium malt flavor and aroma. Low caramel character is allowable. Fruity-ester flavors and aromas are moderate to strong. Chill haze may be in evidence only at very cold temperatures. The absence of diacetyl is desirable, though, diacetyl (butterscotch character) is acceptable and characteristic when at very low levels.', 'ibuMin': '20', 'ibuMax': '40', 'abvMin': '4.5', 'abvMax': '5.5', 'srmMin': '5', 'srmMax': '5', 'ogMin': '1.04', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:18:23'}}",success
11,3,6,273,"{'id': 'p0pFev', 'name': 'HIMMLISCH', 'nameDisplay': 'HIMMLISCH', 'description': 'Himmlisch is brewed with pilsner and wheat malt, noble hops, and German yeast. A tart, refreshing, and light-bodied sour ale with a crisp and juicy acidity.', 'abv': '3.5', 'ibu': '8', 'glasswareId': 13, 'availableId': 4, 'styleId': 46, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/p0pFev/upload_RNU26X-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/p0pFev/upload_RNU26X-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/p0pFev/upload_RNU26X-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'servingTemperature': 'very_cold', 'servingTemperatureDisplay': 'Very Cold - (0-4C/32-39F)', 'createDate': '2018-05-31 15:42:39', 'updateDate': '2018-05-31 18:12:49', 'glass': {'id': 13, 'name': 'Willi', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 4, 'name': 'Seasonal', 'description': 'Available at the same time of year, every year.'}, 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
12,3,6,273,"{'id': 'G1hFIU', 'name': 'Homunculus', 'nameDisplay': 'Homunculus', 'abv': '3.5', 'ibu': '21', 'styleId': 11, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-02-05 20:52:46', 'updateDate': '2018-02-05 21:16:43', 'style': {'id': 11, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'English-Style Dark Mild Ale', 'shortName': 'English Dark Mild', 'description': 'English dark mild ales range from deep copper to dark brown (often with a red tint) in color. Malt flavor and caramel are part of the flavor and aroma profile while, licorice and roast malt tones may sometimes contribute to the flavor and aroma profile. Body should be low-medium to medium. These beers have very little hop flavor or aroma. Very low diacetyl flavors may be appropriate in this low-alcohol beer. Fruity-ester level is very low.', 'ibuMin': '10', 'ibuMax': '24', 'abvMin': '3.2', 'abvMax': '4', 'srmMin': '17', 'srmMax': '34', 'ogMin': '1.03', 'fgMin': '1.004', 'fgMax': '1.008', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:20:43'}}",success
13,3,6,273,"{'id': 'vGy01s', 'name': 'Homunculus', 'nameDisplay': 'Homunculus', 'abv': '3.5', 'ibu': '21', 'srmId': 25, 'styleId': 11, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-06-21 21:07:06', 'updateDate': '2018-06-27 19:38:49', 'srm': {'id': 25, 'name': '25', 'hex': '7B1A00'}, 'style': {'id': 11, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'English-Style Dark Mild Ale', 'shortName': 'English Dark Mild', 'description': 'English dark mild ales range from deep copper to dark brown (often with a red tint) in color. Malt flavor and caramel are part of the flavor and aroma profile while, licorice and roast malt tones may sometimes contribute to the flavor and aroma profile. Body should be low-medium to medium. These beers have very little hop flavor or aroma. Very low diacetyl flavors may be appropriate in this low-alcohol beer. Fruity-ester level is very low.', 'ibuMin': '10', 'ibuMax': '24', 'abvMin': '3.2', 'abvMax': '4', 'srmMin': '17', 'srmMax': '34', 'ogMin': '1.03', 'fgMin': '1.004', 'fgMax': '1.008', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:20:43'}}",success
14,3,6,273,"{'id': 'R5ZQjb', 'name': 'Hooky', 'nameDisplay': 'Hooky', 'description': 'A subtly balanced, golden bitter, hoppy to the nose, malty on the palate - the classic session beer, eminently drinkable.', 'abv': '3.5', 'styleId': 3, 'isOrganic': 'Y', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/R5ZQjb/upload_SmlBEn-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/R5ZQjb/upload_SmlBEn-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/R5ZQjb/upload_SmlBEn-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-05-28 18:36:51', 'updateDate': '2015-12-18 01:48:54', 'style': {'id': 3, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Ordinary Bitter', 'shortName': 'Bitter', 'description': ""Ordinary bitter is gold to copper colored with medium bitterness, light to medium body, and low to medium residual malt sweetness. Hop flavor and aroma character may be evident at the brewer's discretion. Mild carbonation traditionally characterizes draft-cask versions, but in bottled versions, a slight increase in carbon dioxide content is acceptable. Fruity-ester character and very low diacetyl (butterscotch) character are acceptable in aroma and flavor, but should be minimized in this form of bitter. Chill haze is allowable at cold temperatures. (English and American hop character may be specified in subcategories.)"", 'ibuMin': '20', 'ibuMax': '35', 'abvMin': '3', 'abvMax': '4.1', 'srmMin': '5', 'srmMax': '12', 'ogMin': '1.033', 'fgMin': '1.006', 'fgMax': '1.012', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:18:39'}}",success
15,3,6,273,"{'id': 'dt2o9z', 'name': 'Humbles Blond Ale', 'nameDisplay': 'Humbles Blond Ale', 'description': 'Our lightest beer in body and color, Humbles has proven to be our most popular offering.', 'abv': '3.5', 'styleId': 61, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-01-03 02:43:27', 'updateDate': '2015-04-14 14:36:57', 'style': {'id': 61, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Belgian-Style Blonde Ale', 'shortName': 'Belgian Blonde', 'description': 'Belgian-style blond ales are characterized by low yet evident hop bitterness, flavor, and sometimes aroma. Light to medium body and low malt aroma with a sweet, spiced and a low to medium fruity-ester character orchestrated in flavor and aroma. Sugar may be used to lighten perceived body. They are blonde to golden in color. Noble-type hops are commonly used. Low levels of phenolic spiciness from yeast byproducts may be perceived. Diacetyl should not be perceived. Acidic character should not be present. Chill haze is allowable at cold temperatures.', 'ibuMin': '15', 'ibuMax': '30', 'abvMin': '6', 'abvMax': '7.8', 'srmMin': '4', 'srmMax': '7', 'ogMin': '1.054', 'fgMin': '1.008', 'fgMax': '1.014', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:32:01'}}",success
